交易时间,交易金额,转账附言,渠道,发起方id,发起方年龄,发起方所处地区,接收方ID
2018-02-19 03:29:05,2675100,-,线下付款,1185,31,上海,43
2018-02-19 03:30:25,287300,本月生活费,普通转账,997,46,重庆,70
2018-02-19 03:34:18,2118800,-,线下付款,326,38,广东,95
2018-02-19 03:43:27,2231900,本月生活费,普通转账,5508,20,内蒙古,92
2018-02-19 03:47:42,2068700,李xx给张xx的钱,跨境转账,1495,50,越南,14
2018-02-19 03:49:05,3669600,-,线上付款,4142,22,上海,75
2018-02-19 03:52:25,4120000,-,线下付款,518,28,重庆,56
2018-02-19 03:59:57,4512800,-,线下付款,1652,43,广东,59
2018-02-19 04:02:56,2668200,-,线下付款,2209,50,福建,74
2018-02-19 04:04:00,1428500,拿去花,普通转账,6955,45,黑龙江,65
2018-02-19 04:06:30,4636000,-,线下付款,4933,46,黑龙江,25
2018-02-19 04:10:05,4977000,拿去花,普通转账,4563,32,福建,45
2018-02-19 04:14:31,1765700,王xx专用款,普通转账,5457,21,重庆,64
2018-02-19 04:23:45,2092400,-,线上付款,3684,39,浙江,82
2018-02-19 04:26:25,1949000,-,线下付款,4288,33,浙江,5
2018-02-19 04:29:13,268100,-,线下付款,4472,31,新疆,39
2018-02-19 04:29:20,4516400,劳务费,普通转账,103,20,安徽,53
2018-02-19 04:29:40,4250600,李xx给张xx的钱,普通转账,864,27,上海,81
2018-02-19 04:39:49,19400,一季度房租,普通转账,954,27,上海,61
2018-02-19 04:47:05,4252100,还给你,跨境转账,2472,46,韩国,85
2018-02-19 04:47:17,3670300,转账,普通转账,6135,25,浙江,81
2018-02-19 04:58:43,357400,-,线下付款,1470,44,安徽,93
2018-02-19 05:08:20,761500,-,线下付款,1988,20,云南,17
2018-02-19 05:11:25,1398900,上次买的xx,普通转账,6309,23,贵州,29
2018-02-19 05:14:33,2349400,转账,普通转账,5889,44,浙江,88
2018-02-19 05:18:20,3111800,转账,普通转账,6629,30,贵州,32
2018-02-19 05:18:38,1449100,-,线下付款,166,22,新疆,74
2018-02-19 05:28:21,4838800,李xx给张xx的钱,普通转账,4995,26,重庆,71
2018-02-19 05:29:47,4392100,王xx专用款,普通转账,65,20,内蒙古,84
2018-02-19 05:31:15,4773600,王xx专用款,普通转账,5428,40,广东,49
2018-02-19 05:34:17,4110800,-,线下付款,1785,19,广东,95
2018-02-19 05:35:07,2150600,水电费,普通转账,6840,30,广东,46
2018-02-19 05:40:10,1747900,上次买的xx,普通转账,1210,27,福建,21
2018-02-19 05:41:18,24000,拿去花,普通转账,5641,20,浙江,90
2018-02-19 05:43:03,3153700,劳务费,普通转账,3260,24,福建,40
2018-02-19 05:43:19,3490300,奖金,跨境转账,5474,21,柬埔寨,33
2018-02-19 05:51:54,670200,李xx给张xx的钱,普通转账,1284,23,广东,70
2018-02-19 05:55:14,1248800,-,线下付款,4003,42,贵州,97
2018-02-19 06:00:54,2886700,-,线下付款,3476,19,四川,93
2018-02-19 06:08:30,4494300,利息,普通转账,3116,39,黑龙江,99
2018-02-19 06:11:09,2926000,还给你,普通转账,1569,30,北京,78
2018-02-19 06:12:05,3141200,-,线上付款,2420,27,重庆,28
2018-02-19 06:13:08,322800,一季度房租,普通转账,6809,26,上海,27
2018-02-19 06:13:41,127800,-,线下付款,3421,29,浙江,96
2018-02-19 06:18:45,4315200,利息,普通转账,4413,35,安徽,98
2018-02-19 06:19:44,4893700,劳务费,普通转账,4119,26,内蒙古,43
2018-02-19 06:44:16,2555900,奖金,普通转账,6928,40,福建,13
2018-02-19 06:49:44,4504900,王xx专用款,跨境转账,6425,28,柬埔寨,2
2018-02-19 07:01:12,1317400,上次买的xx,普通转账,5171,31,北京,18
2018-02-19 07:05:05,1091700,-,线下付款,6964,18,内蒙古,91
2018-02-19 07:09:36,3211700,-,线上付款,5845,25,重庆,67
2018-02-19 07:10:50,3543500,-,线上付款,4347,40,安徽,98
2018-02-19 07:14:54,3883400,-,线上付款,3619,48,北京,31
2018-02-19 07:20:39,4186000,昨天吃饭AA,普通转账,2435,34,浙江,45
2018-02-19 07:26:02,4400800,收款,普通转账,2354,25,广东,11
2018-02-19 07:34:00,1369400,上次买的xx,普通转账,2214,31,福建,83
2018-02-19 07:36:42,2386800,-,线下付款,2906,36,安徽,71
2018-02-19 07:48:41,4085300,-,线下付款,3243,31,黑龙江,68
2018-02-19 07:57:43,2232300,-,线下付款,3313,43,浙江,17
2018-02-19 08:02:53,3550500,-,线下付款,5989,31,新疆,93
2018-02-19 08:05:55,1072300,还钱,普通转账,712,38,新疆,81
2018-02-19 08:10:55,41000,-,线下付款,4350,44,四川,39
2018-02-19 08:11:27,2536600,-,线下付款,6104,20,上海,33
2018-02-19 08:14:20,3815400,-,线下付款,1055,25,黑龙江,6
2018-02-19 08:22:17,1253100,-,线下付款,6903,44,内蒙古,2
2018-02-19 08:23:36,463700,利息,普通转账,2796,23,新疆,21
2018-02-19 08:28:49,643200,本月生活费,普通转账,4861,38,黑龙江,29
2018-02-19 08:30:41,3852500,上次买的xx,普通转账,1407,47,内蒙古,12
2018-02-19 08:31:59,1132700,-,线下付款,6938,25,云南,87
2018-02-19 08:35:16,1318900,一季度房租,普通转账,1423,27,四川,12
2018-02-19 08:36:52,1294500,昨天吃饭AA,普通转账,4756,42,内蒙古,68
2018-02-19 08:46:37,2925100,-,线下付款,978,34,浙江,16
2018-02-19 08:46:53,341500,-,线下付款,2381,38,黑龙江,6
2018-02-19 08:50:10,2097800,-,线下付款,2429,44,福建,69
2018-02-19 08:57:50,1293800,还给你,普通转账,869,31,重庆,95
2018-02-19 09:10:05,296100,还钱,普通转账,5216,24,重庆,89
2018-02-19 09:10:12,35800,-,线下付款,5317,32,四川,68
2018-02-19 09:12:56,1678900,昨天吃饭AA,普通转账,5591,41,黑龙江,14
2018-02-19 09:13:02,4238300,-,线下付款,621,39,重庆,29
2018-02-19 09:13:14,1756100,还给你,普通转账,1789,50,贵州,43
2018-02-19 09:17:36,4626100,-,线下付款,3500,39,福建,49
2018-02-19 09:18:20,1128600,本月生活费,普通转账,6365,43,重庆,50
2018-02-19 09:24:00,2871900,一季度房租,普通转账,5759,37,北京,43
2018-02-19 09:25:35,4136400,-,线下付款,3900,47,福建,87
2018-02-19 09:32:15,1579700,王xx专用款,普通转账,617,45,新疆,100
2018-02-19 09:39:57,4302100,-,线下付款,252,48,浙江,89
2018-02-19 09:54:20,962000,还钱,普通转账,150,33,福建,4
2018-02-19 09:55:07,1663600,奖金,普通转账,1591,21,北京,16
2018-02-19 09:58:20,3269100,奖金,普通转账,878,34,黑龙江,10
2018-02-19 10:00:48,303200,-,线上付款,4571,35,重庆,69
2018-02-19 10:02:35,4760500,昨天吃饭AA,普通转账,6522,50,上海,64
2018-02-19 10:07:57,3354800,-,线下付款,815,49,内蒙古,39
2018-02-19 10:15:52,2729900,奖金,普通转账,6873,32,广东,56
2018-02-19 10:18:45,4239400,-,线下付款,5311,42,黑龙江,9
2018-02-19 10:22:07,2769000,拿去花,跨境转账,3281,40,柬埔寨,42
2018-02-19 10:24:00,1177000,-,线下付款,4752,25,上海,5
2018-02-19 10:27:18,2861900,李xx给张xx的钱,普通转账,4220,35,黑龙江,71
2018-02-19 10:31:00,4776500,还给你,普通转账,6871,44,贵州,99
2018-02-19 10:38:09,1957000,拿去花,跨境转账,2837,26,法国,23
2018-02-19 10:41:03,2448000,劳务费,普通转账,6353,48,内蒙古,84
2018-02-19 10:45:15,2478100,一季度房租,普通转账,3730,34,四川,8
2018-02-19 10:45:19,583100,-,线下付款,6017,40,内蒙古,89
2018-02-19 10:51:30,603900,-,线上付款,2220,42,贵州,98
2018-02-19 10:52:55,2922800,劳务费,普通转账,4167,26,云南,96
2018-02-19 10:54:01,834800,昨天吃饭AA,普通转账,1247,32,黑龙江,90
2018-02-19 10:59:18,3888300,拿去花,普通转账,4260,28,广东,90
2018-02-19 11:06:01,3050900,还给你,普通转账,234,50,贵州,3
2018-02-19 11:06:30,1144300,收款,普通转账,5188,20,新疆,94
2018-02-19 11:20:48,1566300,-,线下付款,1423,48,四川,26
2018-02-19 11:25:48,3452300,-,线下付款,2827,26,北京,50
2018-02-19 11:29:35,863500,-,线下付款,4742,28,福建,10
2018-02-19 11:30:31,1661700,拿去花,普通转账,3489,45,云南,13
2018-02-19 11:40:45,1396200,劳务费,普通转账,856,19,新疆,89
2018-02-19 12:02:38,4837300,奖金,普通转账,2818,48,云南,2
2018-02-19 12:07:26,2885700,一季度房租,普通转账,2544,25,四川,97
2018-02-19 12:21:07,691600,拿去花,普通转账,2378,44,安徽,60
2018-02-19 12:25:54,2184200,-,线上付款,2838,29,贵州,69
2018-02-19 12:27:48,3821600,-,线上付款,3713,34,安徽,11
2018-02-19 12:28:47,747600,-,线下付款,697,45,上海,57
2018-02-19 12:37:05,2564500,上次买的xx,普通转账,6564,33,北京,40
2018-02-19 12:38:29,3420900,本月生活费,普通转账,3375,18,内蒙古,36
2018-02-19 12:49:15,1613900,-,线下付款,1859,19,内蒙古,42
2018-02-19 12:52:44,2873900,-,线下付款,5805,24,黑龙江,96
2018-02-19 13:05:01,1318400,奖金,普通转账,4259,50,北京,43
2018-02-19 13:09:12,2941100,-,线下付款,5173,36,安徽,71
2018-02-19 13:15:47,2662600,-,线下付款,2482,32,福建,9
2018-02-19 13:16:20,1713500,昨天吃饭AA,普通转账,4719,41,北京,2
2018-02-19 13:17:07,138100,拿去花,普通转账,3760,25,新疆,35
2018-02-19 13:22:06,3266400,工资,普通转账,1127,37,上海,13
2018-02-19 13:25:25,671100,-,线下付款,4896,26,广东,93
2018-02-19 13:42:28,1242400,工资,普通转账,1232,37,四川,83
2018-02-19 13:46:05,3454000,王xx专用款,普通转账,5569,48,重庆,28
2018-02-19 13:53:01,2374200,上次买的xx,普通转账,1500,40,黑龙江,48
2018-02-19 13:53:32,3815500,-,线下付款,2799,22,安徽,66
2018-02-19 13:56:39,103400,-,线下付款,365,49,上海,94
2018-02-19 13:58:46,769300,-,线下付款,5220,30,广东,3
2018-02-19 14:00:49,334200,还钱,普通转账,2688,47,安徽,41
2018-02-19 14:02:21,3392600,劳务费,跨境转账,313,25,韩国,64
2018-02-19 14:07:12,4790700,-,线下付款,3630,47,黑龙江,29
2018-02-19 14:10:47,2234000,-,线下付款,819,22,浙江,39
2018-02-19 14:15:20,1809700,奖金,普通转账,1202,30,上海,7
2018-02-19 14:20:29,3071000,转账,普通转账,4,21,内蒙古,63
2018-02-19 14:22:58,2464200,-,线下付款,3264,25,黑龙江,75
2018-02-19 14:23:45,2702100,劳务费,普通转账,5962,38,北京,95
2018-02-19 14:25:41,1957500,-,线下付款,3376,26,新疆,100
2018-02-19 14:30:32,2696000,-,线下付款,5064,35,上海,6
2018-02-19 14:34:44,1652800,王xx专用款,普通转账,6155,22,贵州,3
2018-02-19 14:52:10,2610400,转账,普通转账,6759,27,新疆,22
2018-02-19 14:55:27,2045000,还钱,跨境转账,937,45,美国,51
2018-02-19 14:57:47,3516800,-,线下付款,915,42,贵州,39
2018-02-19 15:11:05,1955900,还给你,普通转账,2720,27,四川,47
2018-02-19 15:16:21,4700700,-,线下付款,5282,33,安徽,23
2018-02-19 15:16:46,3975100,王xx专用款,普通转账,1330,49,广东,12
2018-02-19 15:21:34,3591400,还钱,普通转账,3252,40,内蒙古,31
2018-02-19 15:23:59,3353800,还给你,普通转账,328,21,贵州,89
2018-02-19 15:27:35,3580500,转账,普通转账,4783,28,贵州,27
2018-02-19 15:30:11,2948700,昨天吃饭AA,普通转账,5159,44,黑龙江,24
2018-02-19 15:34:56,1037100,-,线下付款,4766,29,内蒙古,74
2018-02-19 15:34:56,26000,一季度房租,跨境转账,2010,18,英国,68
2018-02-19 15:35:07,1230200,王xx专用款,普通转账,3856,43,贵州,25
2018-02-19 15:35:17,208300,上次买的xx,普通转账,3942,32,贵州,41
2018-02-19 15:40:38,2987600,本月生活费,跨境转账,3462,36,日本,71
2018-02-19 15:47:32,3909700,-,线下付款,3996,19,安徽,58
2018-02-19 15:53:26,2453700,-,线下付款,2832,22,上海,94
2018-02-19 16:01:15,4423800,劳务费,普通转账,5730,46,重庆,27
2018-02-19 16:02:01,4845100,还钱,跨境转账,5106,28,英国,64
2018-02-19 16:04:26,2054700,-,线下付款,476,45,上海,78
2018-02-19 16:05:00,4036400,昨天吃饭AA,普通转账,1605,30,重庆,10
2018-02-19 16:06:56,4297200,-,线下付款,6091,24,广东,9
2018-02-19 16:19:45,108700,-,线下付款,841,33,安徽,19
2018-02-19 16:20:19,951400,-,线下付款,4544,29,安徽,56
2018-02-19 16:33:53,4765700,一季度房租,跨境转账,6472,22,美国,78
2018-02-19 16:34:30,3866900,工资,普通转账,2173,25,上海,54
2018-02-19 16:52:06,4484200,昨天吃饭AA,普通转账,4886,48,云南,62
2018-02-19 16:52:24,1047000,-,线下付款,1012,41,贵州,16
2018-02-19 17:06:06,1181500,拿去花,普通转账,2068,38,新疆,3
2018-02-19 17:09:03,4657700,上次买的xx,跨境转账,3076,49,法国,5
2018-02-19 17:11:34,2253900,-,线下付款,5114,29,浙江,44
2018-02-19 17:14:51,2716700,-,线上付款,712,50,重庆,59
2018-02-19 17:25:54,1462100,还钱,普通转账,33,20,新疆,97
2018-02-19 17:27:10,717100,-,线下付款,4830,19,广东,89
2018-02-19 17:27:35,784800,奖金,普通转账,2675,41,新疆,25
2018-02-19 17:27:50,4338600,上次买的xx,普通转账,2287,29,福建,47
2018-02-19 17:31:06,1631100,李xx给张xx的钱,普通转账,6069,50,四川,50
2018-02-19 17:32:21,924100,收款,普通转账,1387,25,福建,100
2018-02-19 17:34:43,4295800,拿去花,普通转账,2216,47,广东,44
2018-02-19 17:34:47,1930800,-,线下付款,6010,24,广东,32
2018-02-19 17:45:06,2673600,拿去花,普通转账,3417,25,贵州,98
2018-02-19 17:54:07,569000,-,线下付款,439,41,上海,61
2018-02-19 17:54:27,3375400,-,线下付款,6535,21,贵州,13
2018-02-19 17:57:58,4496000,-,线下付款,2038,20,黑龙江,18
2018-02-19 18:00:03,975500,拿去花,普通转账,560,37,新疆,37
2018-02-19 18:02:13,2512000,李xx给张xx的钱,普通转账,2620,21,贵州,59
2018-02-19 18:05:03,718200,水电费,普通转账,2847,22,上海,30
2018-02-19 18:09:16,881800,-,线下付款,4267,46,广东,67
2018-02-19 18:16:16,2100500,收款,普通转账,263,40,黑龙江,100
2018-02-19 18:19:52,1633000,水电费,普通转账,6560,45,贵州,20
2018-02-19 18:24:06,4228400,-,线下付款,4866,41,安徽,6
2018-02-19 18:27:25,4478100,-,线下付款,856,48,云南,37
2018-02-19 18:44:33,334200,-,线下付款,3830,29,黑龙江,5
2018-02-19 18:45:26,1188000,劳务费,普通转账,5192,42,浙江,44
2018-02-19 18:46:02,3852100,工资,普通转账,1674,23,重庆,47
2018-02-19 18:47:26,715900,-,线上付款,3449,45,福建,39
2018-02-19 18:48:38,1110700,奖金,普通转账,623,46,浙江,48
2018-02-19 18:49:26,2654800,-,线下付款,5242,42,重庆,6
2018-02-19 18:56:21,536000,-,线下付款,5148,42,黑龙江,97
2018-02-19 19:05:03,4402600,-,线下付款,5409,20,北京,46
2018-02-19 19:12:08,4004800,-,线下付款,3961,43,福建,30
2018-02-19 19:14:25,2482000,昨天吃饭AA,普通转账,4001,18,浙江,72
2018-02-19 19:22:04,3996600,-,线下付款,938,38,上海,26
2018-02-19 19:27:06,4599100,李xx给张xx的钱,普通转账,348,21,上海,49
2018-02-19 19:40:52,4384900,-,线上付款,2542,18,福建,7
2018-02-19 19:42:35,2990300,-,线下付款,2953,40,四川,78
2018-02-19 19:54:33,2760400,转账,普通转账,1397,24,云南,75
2018-02-19 19:56:56,4369800,利息,普通转账,3170,41,贵州,49
2018-02-19 20:00:36,920600,利息,普通转账,4230,25,安徽,37
2018-02-19 20:17:31,3531700,收款,跨境转账,5469,50,法国,66
2018-02-19 20:17:49,101900,拿去花,普通转账,5541,29,黑龙江,100
2018-02-19 20:20:17,1331600,王xx专用款,普通转账,939,21,上海,84
2018-02-19 20:24:09,4253800,奖金,普通转账,5307,42,广东,2
2018-02-19 20:29:13,4363600,劳务费,普通转账,1280,35,福建,68
2018-02-19 20:34:43,3648700,一季度房租,普通转账,222,23,云南,65
2018-02-19 20:37:17,4687700,-,线下付款,5543,38,四川,84
2018-02-19 20:44:06,3773500,还钱,普通转账,955,50,广东,14
2018-02-19 20:51:14,4657300,-,线下付款,1292,37,上海,69
2018-02-19 20:57:34,1750100,-,线下付款,4570,27,重庆,66
2018-02-19 21:00:39,1652000,还给你,普通转账,3416,34,北京,23
2018-02-19 21:15:30,3469600,-,线下付款,1132,27,云南,41
2018-02-19 21:19:21,4020900,-,线上付款,2151,26,福建,16
2018-02-19 21:20:18,3524200,水电费,普通转账,3747,45,安徽,45
2018-02-19 21:28:58,2778600,-,线下付款,6808,42,广东,19
2018-02-19 21:38:52,1812900,-,线下付款,5438,18,四川,74
2018-02-19 21:42:33,2810000,还给你,普通转账,3248,29,贵州,5
2018-02-19 21:52:31,4469400,-,线下付款,4760,37,新疆,11
2018-02-19 22:00:03,4962000,利息,普通转账,6767,19,新疆,61
2018-02-19 22:00:20,1031100,劳务费,跨境转账,970,28,韩国,54
2018-02-19 22:06:39,1169700,转账,普通转账,3292,43,安徽,95
2018-02-19 22:14:21,2718500,奖金,跨境转账,5809,24,柬埔寨,86
2018-02-19 22:16:21,3762800,上次买的xx,跨境转账,2950,18,柬埔寨,64
2018-02-19 22:20:07,3894200,-,线下付款,6532,20,黑龙江,65
2018-02-19 22:20:21,209800,还给你,普通转账,4834,47,云南,43
2018-02-19 22:26:26,189200,-,线下付款,1118,39,北京,31
2018-02-19 22:29:01,3042600,一季度房租,普通转账,3051,44,云南,24
2018-02-19 22:29:25,3280600,-,线下付款,5926,23,四川,18
2018-02-19 22:30:01,3360900,-,线下付款,3512,41,云南,3
2018-02-19 22:34:54,716700,本月生活费,普通转账,81,36,广东,26
2018-02-19 22:35:02,2355700,-,线上付款,4119,30,福建,17
2018-02-19 22:37:21,4457200,上次买的xx,跨境转账,3274,36,日本,81
2018-02-19 22:43:06,1865400,-,线下付款,4716,27,北京,82
2018-02-19 22:43:21,2710400,工资,普通转账,470,47,重庆,31
2018-02-19 22:49:17,3266300,-,线下付款,6362,26,四川,98
2018-02-19 22:50:24,1296000,-,线下付款,424,25,贵州,5
2018-02-19 22:55:58,4370400,一季度房租,普通转账,3627,47,上海,84
2018-02-19 23:02:37,3576100,-,线下付款,3357,47,贵州,80
2018-02-19 23:03:58,4341600,还钱,跨境转账,1592,31,英国,26
2018-02-19 23:07:20,4447900,-,线下付款,2402,20,安徽,68
2018-02-19 23:12:42,1636200,王xx专用款,普通转账,4125,47,安徽,95
2018-02-19 23:39:17,1724800,还给你,普通转账,4657,47,新疆,19
2018-02-19 23:39:43,1341400,一季度房租,普通转账,2092,33,广东,95
2018-02-19 23:52:04,4989400,劳务费,普通转账,2026,23,云南,38
2018-02-19 23:52:48,400500,-,线下付款,282,38,贵州,23
2018-02-19 23:54:14,2267700,上次买的xx,普通转账,2599,46,云南,63
2018-02-20 00:02:52,4899300,-,线上付款,1149,33,福建,59
2018-02-20 00:03:54,3669100,昨天吃饭AA,普通转账,3760,22,福建,5
2018-02-20 00:04:05,4182000,昨天吃饭AA,普通转账,6975,35,浙江,55
2018-02-20 00:10:11,4234400,-,线下付款,6923,29,内蒙古,52
2018-02-20 00:10:27,113500,-,线上付款,2043,37,新疆,63
2018-02-20 00:20:24,3390000,-,线下付款,2244,39,广东,58
2018-02-20 00:23:56,3863100,利息,跨境转账,3850,42,英国,11
2018-02-20 00:35:05,735200,拿去花,普通转账,241,18,新疆,4
2018-02-20 00:41:30,788100,劳务费,普通转账,895,20,内蒙古,36
2018-02-20 00:50:25,3383000,-,线下付款,3935,22,上海,33
2018-02-20 00:52:13,4686200,-,线下付款,3277,24,新疆,14
2018-02-20 00:54:43,1499300,-,线下付款,732,22,内蒙古,96
2018-02-20 00:58:43,1749000,-,线下付款,2513,42,重庆,79
2018-02-20 01:00:26,2382300,奖金,普通转账,6084,39,福建,39
2018-02-20 01:08:51,1101300,-,线下付款,1239,40,广东,5
2018-02-20 01:17:15,4892600,-,线下付款,2242,31,上海,86
2018-02-20 01:22:18,180100,-,线下付款,1051,29,黑龙江,89
2018-02-20 01:24:24,3044800,还给你,普通转账,3660,41,新疆,20
2018-02-20 01:37:23,962700,上次买的xx,跨境转账,6300,23,英国,69
2018-02-20 01:47:58,4702100,-,线下付款,6015,19,重庆,53
2018-02-20 01:49:07,1507800,-,线下付款,5366,43,福建,39
2018-02-20 01:50:14,292200,一季度房租,普通转账,4405,48,福建,50
2018-02-20 01:51:45,1656700,水电费,普通转账,1020,39,重庆,10
2018-02-20 01:58:52,220400,-,线下付款,5772,22,安徽,15
2018-02-20 02:02:36,172600,-,线下付款,2200,47,云南,16
2018-02-20 02:07:41,4323700,利息,普通转账,1854,29,福建,42
2018-02-20 02:08:21,2430900,一季度房租,普通转账,2466,34,贵州,12
2018-02-20 02:08:36,1280700,-,线下付款,660,41,云南,92
2018-02-20 02:08:51,3170700,-,线下付款,4284,43,安徽,92
2018-02-20 02:16:40,2935300,-,线下付款,231,28,云南,4
2018-02-20 02:17:41,4577200,收款,普通转账,1225,28,四川,98
2018-02-20 02:17:59,1957800,-,线下付款,568,31,北京,36
2018-02-20 02:25:20,1662500,还给你,跨境转账,6741,48,越南,63
2018-02-20 02:25:47,1527500,拿去花,普通转账,5249,48,广东,81
2018-02-20 02:26:02,3024200,奖金,普通转账,176,43,安徽,97
